Banco;Sociedad;Fecha Documento;CIF;Proveedor;Nº Factura;Importe;F. Anticipo;F. Vencimiento;Días;% Interés;% Comisión;Total Comisión;Total Interés;% Reparto;Comisión Prisma;Interés Prisma;Calculo com Prisma;Calculo int prisma;Total diferencia
Oro;Azul;01/01/2026;A90286180;Iluminacion…;2507049;1810,33;15/12/2025;16/02/2026;14;27,71;1,2;21,72;19,51;30,0;6,53;5,64;=G357*(L357/100)*(O357/100);=G357*(K357/360/100)*J357*(O357/100);=P357-R357+Q357-S357
Oro;Azul;01/01/2026;A77356952;Transporte…;4416248;4463,63;28/12/2025;20/02/2026;37;49,2;1,0;44,64;225,71;30,0;13,23;67,67;=G358*(L358/100)*(O358/100);=G358*(K358/360/100)*J358*(O358/100);=P358-R358+Q358-S358
Oro;Azul;01/01/2026;B38841422;Tejidos Inte…;4314460;476,52;17/12/2025;25/04/2026;65;42,46;2,06;9,82;36,53;40,0;3,68;14,68;=G359*(L359/100)*(O359/100);=G359*(K359/360/100)*J359*(O359/100);=P359-R359+Q359-S359
Oro;Azul;01/01/2026;A77907628;Cargas Anti…;4334833;646,34;28/12/2025;11/05/2026;27;20,61;0,75;4,85;9,99;70,0;3,46;6,72;=G360*(L360/100)*(O360/100);=G360*(K360/360/100)*J360*(O360/100);=P360-R360+Q360-S360
Oro;Azul;01/01/2026;B57953539;Módulos Ex…;4795871;541,02;23/12/2025;26/06/2026;79;10,7;2,24;12,12;12,7;60,0;7,24;7,34;=G361*(L361/100)*(O361/100);=G361*(K361/360/100)*J361*(O361/100);=P361-R361+Q361-S361
Oro;Azul;01/01/2026;B09794932;Biomasas…;2183953;828,76;15/12/2025;11/03/2026;26;10,12;0,68;5,64;6,06;30,0;1,89;2,08;=G362*(L362/100)*(O362/100);=G362*(K362/360/100)*J362*(O362/100);=P362-R362+Q362-S362
Oro;Azul;01/01/2026;A28953658;Mediciones…;1889656;744,8;18/12/2025;02/04/2026;44;47,75;0,52;3,87;43,47;50,0;1,89;21,95;=G363*(L363/100)*(O363/100);=G363*(K363/360/100)*J363*(O363/100);=P363-R363+Q363-S363
Oro;Azul;01/01/2026;B78732192;Aleaciones…;1626320;464,06;20/12/2025;15/06/2026;13;34,42;2,82;13,09;5,77;20,0;2,53;0,96;=G364*(L364/100)*(O364/100);=G364*(K364/360/100)*J364*(O364/100);=P364-R364+Q364-S364
Oro;Azul;01/01/2026;A19070139;Redes Inno…;4969374;213,68;04/12/2025;17/02/2026;10;20,53;1,76;3,76;1,22;30,0;1,03;0,27;=G365*(L365/100)*(O365/100);=G365*(K365/360/100)*J365*(O365/100);=P365-R365+Q365-S365
Oro;Azul;01/01/2026;B14225478;Oleicos So…;4084560;995,68;11/12/2025;24/02/2026;20;26,63;2,02;20,11;14,73;60,0;11,78;8,99;=G366*(L366/100)*(O366/100);=G366*(K366/360/100)*J366*(O366/100);=P366-R366+Q366-S366
Oro;Azul;01/01/2026;B45343981;Juntas Rec…;1037560;319,68;03/12/2025;26/02/2026;46;34,85;0,53;1,69;14,24;60,0;0,74;8,83;=G367*(L367/100)*(O367/100);=G367*(K367/360/100)*J367*(O367/100);=P367-R367+Q367-S367
Oro;Azul;01/01/2026;B30554060;Hidrógenos…;1806363;265,37;23/12/2025;19/03/2026;18;23,85;0,63;1,67;3,16;40,0;0,6;1,2;=G368*(L368/100)*(O368/100);=G368*(K368/360/100)*J368*(O368/100);=P368-R368+Q368-S368
Oro;Azul;01/01/2026;A92995262;Residuos D…;2028568;852,66;28/12/2025;09/02/2026;49;19,12;2,86;24,39;22,19;20,0;4,78;4,38;=G369*(L369/100)*(O369/100);=G369*(K369/360/100)*J369*(O369/100);=P369-R369+Q369-S369
Oro;Azul;01/01/2026;B05467051;Tintes Bajo…;2911085;902,99;12/12/2025;02/06/2026;81;23,26;1,71;15,44;47,26;20,0;2,81;9,18;=G370*(L370/100)*(O370/100);=G370*(K370/360/100)*J370*(O370/100);=P370-R370+Q370-S370
Oro;Azul;01/01/2026;B34710294;Tarimas Ca…;2483269;725,03;21/12/2025;06/05/2026;43;29,15;0,59;4,28;25,24;60,0;2,49;15,13;=G371*(L371/100)*(O371/100);=G371*(K371/360/100)*J371*(O371/100);=P371-R371+Q371-S371
Oro;Azul;01/01/2026;B18851877;Licores Tex…;1937863;172,86;24/12/2025;07/01/2026;47;32,19;1,07;1,85;7,26;50,0;0,72;3,65;=G372*(L372/100)*(O372/100);=G372*(K372/360/100)*J372*(O372/100);=P372-R372+Q372-S372
Oro;Azul;01/01/2026;A03634312;Pavimentos…;3047495;956,92;18/12/2025;27/02/2026;22;27,88;1,69;16,17;16,3;30,0;4,91;4,75;=G373*(L373/100)*(O373/100);=G373*(K373/360/100)*J373*(O373/100);=P373-R373+Q373-S373
Oro;Azul;01/01/2026;B46599594;Fundicione…;4941883;668,09;08/12/2025;12/05/2026;88;40,39;0,86;5,75;65,96;60,0;3,54;39,41;=G374*(L374/100)*(O374/100);=G374*(K374/360/100)*J374*(O374/100);=P374-R374+Q374-S374
Oro;Azul;01/01/2026;B31671697;Maderas R…;1661946;280,82;07/12/2025;15/04/2026;17;10,62;0,61;1,71;1,41;20,0;0,51;0,08;=G375*(L375/100)*(O375/100);=G375*(K375/360/100)*J375*(O375/100);=P375-R375+Q375-S375
Oro;Azul;01/01/2026;A28635458;Datos Cant…;1935697;731,57;06/12/2025;08/01/2026;18;15,42;0,75;5,49;5,64;40,0;2,18;2,23;=G376*(L376/100)*(O376/100);=G376*(K376/360/100)*J376*(O376/100);=P376-R376+Q376-S376
Oro;Azul;01/01/2026;A71897811;Aceites Re…;3156940;428,13;26/12/2025;03/02/2026;31;19,34;1,55;6,64;7,13;70,0;4,52;5,19;=G377*(L377/100)*(O377/100);=G377*(K377/360/100)*J377*(O377/100);=P377-R377+Q377-S377
Oro;Azul;01/01/2026;A35184746;Transmisio…;1405960;102,86;08/12/2025;14/05/2026;81;35,54;2,43;2,5;8,23;60,0;1,78;5,11;=G378*(L378/100)*(O378/100);=G378*(K378/360/100)*J378*(O378/100);=P378-R378+Q378-S378
Oro;Azul;01/01/2026;B57710045;Alcalis Ver…;3677323;3695,49;17/12/2025;18/03/2026;63;38,81;2,84;104,95;250,99;50,0;52,75;125,36;=G379*(L379/100)*(O379/100);=G379*(K379/360/100)*J379*(O379/100);=P379-R379+Q379-S379
Oro;Azul;01/01/2026;B78347170;Mástiles Se…;2232467;323,59;20/12/2025;28/02/2026;83;48,86;1,2;3,88;36,45;70,0;2,64;25,56;=G380*(L380/100)*(O380/100);=G380*(K380/360/100)*J380*(O380/100);=P380-R380+Q380-S380
Oro;Azul;01/01/2026;B29810316;Tratamient…;2312841;502,05;08/12/2025;25/06/2026;24;38,63;2,69;13,51;12,93;50,0;7,03;6,43;=G381*(L381/100)*(O381/100);=G381*(K381/360/100)*J381*(O381/100);=P381-R381+Q381-S381
Oro;Azul;01/01/2026;B04980286;Resinas Ce…;1112932;114,35;13/12/2025;03/01/2026;75;44,28;0,57;0,65;10,55;40,0;-0,03;4,42;=G382*(L382/100)*(O382/100);=G382*(K382/360/100)*J382*(O382/100);=P382-R382+Q382-S382
Oro;Azul;01/01/2026;A36686807;Bioestimula…;3719092;979,81;08/12/2025;24/01/2026;55;11,99;1,34;13,13;17,95;40,0;5,41;7,25;=G383*(L383/100)*(O383/100);=G383*(K383/360/100)*J383*(O383/100);=P383-R383+Q383-S383
Oro;Azul;01/01/2026;A05163125;Palets Igníf…;2315519;7479,3;17/12/2025;24/02/2026;48;49,12;0,75;56,09;489,84;40,0;22,68;195,82;=G384*(L384/100)*(O384/100);=G384*(K384/360/100)*J384*(O384/100);=P384-R384+Q384-S384
Oro;Azul;01/01/2026;B85738787;Siropes Est…;2956665;833,7;14/12/2025;13/02/2026;83;10,65;0,58;4,84;20,47;20,0;1,12;4,33;=G385*(L385/100)*(O385/100);=G385*(K385/360/100)*J385*(O385/100);=P385-R385+Q385-S385
Oro;Azul;01/01/2026;A37570540;Talcos Pre…;3134174;146,1;11/12/2025;20/06/2026;88;39,93;1,71;2,5;14,26;30,0;1,03;4,13;=G386*(L386/100)*(O386/100);=G386*(K386/360/100)*J386*(O386/100);=P386-R386+Q386-S386
Oro;Azul;01/01/2026;B30554060;Hidrógenos…;2105313;649,02;03/12/2025;22/03/2026;87;42,33;1,55;10,06;66,39;40,0;3,77;26,85;=G387*(L387/100)*(O387/100);=G387*(K387/360/100)*J387*(O387/100);=P387-R387+Q387-S387
Oro;Azul;01/01/2026;B48686782;Disolventes…;1040190;491,46;21/12/2025;17/03/2026;86;28,73;1,45;7,13;33,73;50,0;3,39;17,14;=G388*(L388/100)*(O388/100);=G388*(K388/360/100)*J388*(O388/100);=P388-R388+Q388-S388
Oro;Azul;01/01/2026;B26594886;Autocares…;3879470;2517,58;24/12/2025;17/03/2026;53;27,63;1,48;37,26;102,41;70,0;26,23;71,6;=G389*(L389/100)*(O389/100);=G389*(K389/360/100)*J389*(O389/100);=P389-R389+Q389-S389
Oro;Azul;01/01/2026;A17794741;Cromados…;4018273;196,56;02/12/2025;25/04/2026;43;49,18;0,69;1,36;11,55;30,0;0,34;3,73;=G390*(L390/100)*(O390/100);=G390*(K390/360/100)*J390*(O390/100);=P390-R390+Q390-S390
Oro;Azul;01/01/2026;B02483109;Transporte…;2505312;2299,73;02/12/2025;15/03/2026;11;26,11;0,58;13,34;18,35;70,0;9,37;12,97;=G391*(L391/100)*(O391/100);=G391*(K391/360/100)*J391*(O391/100);=P391-R391+Q391-S391
Oro;Azul;01/01/2026;A60610152;Acumulado…;1675502;819,81;01/12/2025;19/06/2026;89;20,94;1,3;10,66;42,44;40,0;3042,09;1271,0;=G392*(L392/100)*(O392/100);=G392*(K392/360/100)*J392*(O392/100);=P392-R392+Q392-S392
Oro;Azul;01/01/2026;A11034947;Programas…;3405649;1095,09;19/12/2025;26/04/2026;48;37,42;0,94;10,29;54,64;70,0;7,18;38,42;=G393*(L393/100)*(O393/100);=G393*(K393/360/100)*J393*(O393/100);=P393-R393+Q393-S393
Oro;Azul;01/01/2026;B69180200;Correas Gr…;2072319;9291,43;11/12/2025;10/04/2026;10;30,87;0,7;65,04;79,67;50,0;32,61;39,97;=G394*(L394/100)*(O394/100);=G394*(K394/360/100)*J394*(O394/100);=P394-R394+Q394-S394
Oro;Azul;01/01/2026;A71535854;Relés Pres…;3507067;464,43;27/12/2025;27/05/2026;87;21,32;2,53;11,75;23,93;40,0;4,48;9,29;=G395*(L395/100)*(O395/100);=G395*(K395/360/100)*J395*(O395/100);=P395-R395+Q395-S395
Oro;Azul;01/01/2026;B23121122;Proyectos I…;4911178;722,48;17/12/2025;21/04/2026;25;21,96;0,76;5,49;11,02;70,0;3,98;7,47;=G396*(L396/100)*(O396/100);=G396*(K396/360/100)*J396*(O396/100);=P396-R396+Q396-S396
Oro;Azul;01/01/2026;B69222962;Component…;2321604;936,86;26/12/2025;23/04/2026;81;21,7;1,15;10,77;45,74;20,0;2,32;8,99;=G397*(L397/100)*(O397/100);=G397*(K397/360/100)*J397*(O397/100);=P397-R397+Q397-S397
Oro;Azul;01/01/2026;A87389155;Bioresiduos…;4627055;5017,95;08/12/2025;10/01/2026;76;39,44;0,88;44,16;417,81;70,0;31,05;292,73;=G398*(L398/100)*(O398/100);=G398*(K398/360/100)*J398*(O398/100);=P398-R398+Q398-S398
Oro;Azul;01/01/2026;B09636380;Aerogenera…;4847249;201,48;18/12/2025;05/05/2026;29;42,54;2,26;4,55;6,9;50,0;2,33;3,17;=G399*(L399/100)*(O399/100);=G399*(K399/360/100)*J399*(O399/100);=P399-R399+Q399-S399
Oro;Azul;01/01/2026;A78701777;Perfiles Tra…;3753350;736,01;17/12/2025;14/02/2026;22;46,37;1,82;13,4;20,86;60,0;7,98;12,23;=G400*(L400/100)*(O400/100);=G400*(K400/360/100)*J400*(O400/100);=P400-R400+Q400-S400
Oro;Azul;01/01/2026;A66652986;Pizarras Na…;1329645;474,89;15/12/2025;21/02/2026;86;44,97;2,25;10,69;51,02;20,0;2,11;10,16;=G401*(L401/100)*(O401/100);=G401*(K401/360/100)*J401*(O401/100);=P401-R401+Q401-S401
Oro;Azul;01/01/2026;A27111077;Lonas Verif…;1063557;236,59;21/12/2025;07/02/2026;52;35,54;1,48;3,5;12,15;40,0;1,55;4,69;=G402*(L402/100)*(O402/100);=G402*(K402/360/100)*J402*(O402/100);=P402-R402+Q402-S402
Oro;Azul;01/01/2026;A38794533;Parquets F…;4132160;995,15;23/12/2025;01/05/2026;47;18,37;1,65;16,42;23,87;60,0;9,57;14,4;=G403*(L403/100)*(O403/100);=G403*(K403/360/100)*J403*(O403/100);=P403-R403+Q403-S403
Oro;Azul;01/01/2026;B05410819;Granitos A…;4111405;7661,24;16/12/2025;13/05/2026;61;30,84;1,67;127,94;400,35;50,0;64,19;200,32;=G404*(L404/100)*(O404/100);=G404*(K404/360/100)*J404*(O404/100);=P404-R404+Q404-S404
Oro;Azul;01/01/2026;A40684521;Resistencia…;1011095;399,03;26/12/2025;07/02/2026;44;15,31;2,23;8,9;7,47;70,0;5,96;5,33;=G405*(L405/100)*(O405/100);=G405*(K405/360/100)*J405*(O405/100);=P405-R405+Q405-S405
Oro;Azul;01/01/2026;B97292368;Tinturas Co…;1556105;604,17;14/12/2025;03/05/2026;48;28,38;0,61;3,69;22,86;40,0;1,27;9,12;=G406*(L406/100)*(O406/100);=G406*(K406/360/100)*J406*(O406/100);=P406-R406+Q406-S406
Oro;Azul;01/01/2026;A37713776;Minerales…;4646316;980,82;05/12/2025;20/06/2026;51;20,24;1,93;18,93;28,12;30,0;5,73;8,53;=G407*(L407/100)*(O407/100);=G407*(K407/360/100)*J407*(O407/100);=P407-R407+Q407-S407
Oro;Azul;01/01/2026;B72294548;Cables Ágil…;2995791;646,25;09/12/2025;10/05/2026;59;28,12;2,83;18,29;29,78;50,0;9,37;14,83;=G408*(L408/100)*(O408/100);=G408*(K408/360/100)*J408*(O408/100);=P408-R408+Q408-S408
Oro;Azul;01/01/2026;B86599173;Certificacio…;2629520;691,58;21/12/2025;11/05/2026;78;41,07;1,65;11,41;61,54;70,0;7,74;43,02;=G409*(L409/100)*(O409/100);=G409*(K409/360/100)*J409*(O409/100);=P409-R409+Q409-S409
Oro;Azul;01/01/2026;B65088411;Yesos Conf…;3348316;3463,84;24/12/2025;18/06/2026;73;16,53;1,53;53,0;116,11;20,0;10,58;23,37;=G410*(L410/100)*(O410/100);=G410*(K410/360/100)*J410*(O410/100);=P410-R410+Q410-S410
Oro;Azul;01/01/2026;A66028313;Registros P…;3387119;306,12;20/12/2025;19/03/2026;16;23,79;0,65;1,99;3,24;20,0;0,5;0,8;=G411*(L411/100)*(O411/100);=G411*(K411/360/100)*J411*(O411/100);=P411-R411+Q411-S411
Oro;Azul;01/01/2026;A66028313;Registros P…;4231471;659,43;06/12/2025;20/05/2026;44;44,43;1,8;11,87;35,81;20,0;2,47;7,31;=G412*(L412/100)*(O412/100);=G412*(K412/360/100)*J412*(O412/100);=P412-R412+Q412-S412
Oro;Azul;01/01/2026;A03854874;Variadores…;2013076;711,88;24/12/2025;10/04/2026;18;47,1;2,35;16,73;16,76;60,0;10,05;9,95;=G413*(L413/100)*(O413/100);=G413*(K413/360/100)*J413*(O413/100);=P413-R413+Q413-S413
Oro;Azul;01/01/2026;A23488966;Licores Pro…;4148923;9192,88;21/12/2025;22/03/2026;10;32,3;0,98;90,09;82,48;30,0;27,12;24,79;=G414*(L414/100)*(O414/100);=G414*(K414/360/100)*J414*(O414/100);=P414-R414+Q414-S414
Oro;Azul;01/01/2026;A41323354;Bridas May…;2078566;681,17;04/12/2025;26/04/2026;29;35,92;2,41;16,42;19,71;20,0;3,42;3,85;=G415*(L415/100)*(O415/100);=G415*(K415/360/100)*J415*(O415/100);=P415-R415+Q415-S415
Oro;Azul;01/01/2026;B07110495;Mástiles Se…;3466902;129,35;04/12/2025;24/06/2026;41;38,83;0,73;0,94;5,72;70,0;0,94;3,81;=G416*(L416/100)*(O416/100);=G416*(K416/360/100)*J416*(O416/100);=P416-R416+Q416-S416
Oro;Azul;01/01/2026;B05881384;Depósitos…;2197935;7054,22;28/12/2025;21/02/2026;29;15,21;2,42;170,71;86,43;40,0;68,54;34,71;=G417*(L417/100)*(O417/100);=G417*(K417/360/100)*J417*(O417/100);=P417-R417+Q417-S417
Oro;Azul;01/01/2026;A48673391;Auditorías…;1472132;635,9;10/12/2025;14/02/2026;57;11,57;2,71;17,23;11,65;40,0;7,04;4,6;=G418*(L418/100)*(O418/100);=G418*(K418/360/100)*J418*(O418/100);=P418-R418+Q418-S418
Oro;Azul;01/01/2026;A17459958;Fletes Mod…;4394791;690,08;04/12/2025;23/02/2026;25;31,5;1,23;8,49;15,1;40,0;3,25;6,18;=G419*(L419/100)*(O419/100);=G419*(K419/360/100)*J419*(O419/100);=P419-R419+Q419-S419
Oro;Azul;01/01/2026;A41560810;Contenedor…;1846194;553,53;28/12/2025;13/06/2026;37;29,49;2,93;16,22;16,78;70,0;11,08;11,96;=G420*(L420/100)*(O420/100);=G420*(K420/360/100)*J420*(O420/100);=P420-R420+Q420-S420
Oro;Azul;01/01/2026;A83994559;Oleicos Int…;1842051;792,27;23/12/2025;10/06/2026;41;19,24;1,35;10,7;17,36;50,0;5,51;8,82;=G421*(L421/100)*(O421/100);=G421*(K421/360/100)*J421*(O421/100);=P421-R421+Q421-S421
Oro;Azul;01/01/2026;A08097624;Cereales C…;4456328;495,69;26/12/2025;27/03/2026;73;27,27;1,97;9,77;27,41;60,0;5,77;16,59;=G422*(L422/100)*(O422/100);=G422*(K422/360/100)*J422*(O422/100);=P422-R422+Q422-S422
Oro;Azul;01/01/2026;A39086417;Excipientes…;1835062;283,96;25/12/2025;27/03/2026;45;29,02;1,44;4,09;10,3;70,0;3,0;7,45;=G423*(L423/100)*(O423/100);=G423*(K423/360/100)*J423*(O423/100);=P423-R423+Q423-S423
Oro;Azul;01/01/2026;A38371798;Latones Es…;3159088;116,64;27/12/2025;27/04/2026;42;21,34;1,91;2,23;2,9;30,0;0,85;0,9;=G424*(L424/100)*(O424/100);=G424*(K424/360/100)*J424*(O424/100);=P424-R424+Q424-S424
Oro;Azul;01/01/2026;B30879182;Derivados…;1822518;6679,3;10/12/2025;21/01/2026;87;31,29;1,83;122,23;505,07;20,0;24,33;100,9;=G425*(L425/100)*(O425/100);=G425*(K425/360/100)*J425*(O425/100);=P425-R425+Q425-S425
Oro;Azul;01/01/2026;A20493835;Controles…;2223406;742,55;19/12/2025;06/01/2026;85;14,85;2,47;18,34;26,04;30,0;5,28;7,68;=G426*(L426/100)*(O426/100);=G426*(K426/360/100)*J426*(O426/100);=P426-R426+Q426-S426
Oro;Azul;01/01/2026;B92762376;Vinagres M…;2777909;5060,2;08/12/2025;15/04/2026;27;32,74;1,26;63,76;124,25;70,0;44,65;86,96;=G427*(L427/100)*(O427/100);=G427*(K427/360/100)*J427*(O427/100);=P427-R427+Q427-S427
Oro;Azul;01/01/2026;B20623223;Acumulado…;4020324;575,83;10/12/2025;28/03/2026;67;11,7;2,54;14,63;12,54;50,0;7,08;6,17;=G428*(L428/100)*(O428/100);=G428*(K428/360/100)*J428*(O428/100);=P428-R428+Q428-S428
Oro;Azul;01/01/2026;B57933667;Gestiones…;2524189;217,52;03/12/2025;04/04/2026;50;10,39;1,25;2,72;3,14;50,0;1,16;1,81;=G429*(L429/100)*(O429/100);=G429*(K429/360/100)*J429*(O429/100);=P429-R429+Q429-S429
Oro;Azul;01/01/2026;A41164437;Principios…;3556159;810,1;22/12/2025;20/02/2026;46;20,51;2,93;23,74;21,23;40,0;9,78;8,35;=G430*(L430/100)*(O430/100);=G430*(K430/360/100)*J430*(O430/100);=P430-R430+Q430-S430
Oro;Azul;01/01/2026;A05415182;Aerogenera…;4247181;676,08;22/12/2025;27/04/2026;58;18,55;0,55;3,72;20,21;30,0;0,82;5,95;=G431*(L431/100)*(O431/100);=G431*(K431/360/100)*J431*(O431/100);=P431-R431+Q431-S431
Oro;Azul;01/01/2026;A88441953;Chapas Ma…;4559996;593,61;16/12/2025;24/02/2026;87;21,46;2,59;15,37;30,79;50,0;7,73;15,47;=G432*(L432/100)*(O432/100);=G432*(K432/360/100)*J432*(O432/100);=P432-R432+Q432-S432
Oro;Azul;01/01/2026;A81058085;Cárnicos Pr…;4235354;7426,04;26/12/2025;20/01/2026;52;12,72;1,79;132,93;136,44;70,0;92,96;95,74;=G433*(L433/100)*(O433/100);=G433*(K433/360/100)*J433*(O433/100);=P433-R433+Q433-S433
Oro;Azul;01/01/2026;A21720945;Cargas Baj…;4343805;165,58;28/12/2025;06/06/2026;67;10,64;1,03;1,71;3,28;70,0;1,22;2,14;=G434*(L434/100)*(O434/100);=G434*(K434/360/100)*J434*(O434/100);=P434-R434+Q434-S434
Oro;Azul;01/01/2026;B09636380;Aerogenera…;1042550;677,25;13/12/2025;11/01/2026;21;26,44;1,88;12,73;10,45;20,0;2,49;2,07;=G435*(L435/100)*(O435/100);=G435*(K435/360/100)*J435*(O435/100);=P435-R435+Q435-S435
Oro;Azul;01/01/2026;A26442129;Termoplásti…;3008769;9746,26;23/12/2025;19/01/2026;53;46,68;1,84;179,33;669,8;30,0;54,01;200,75;=G436*(L436/100)*(O436/100);=G436*(K436/360/100)*J436*(O436/100);=P436-R436+Q436-S436
Oro;Azul;01/01/2026;A97710527;Alcalis Gad…;4914269;2621,02;14/12/2025;26/02/2026;59;19,76;1,47;38,53;84,88;50,0;19,38;42,48;=G437*(L437/100)*(O437/100);=G437*(K437/360/100)*J437*(O437/100);=P437-R437+Q437-S437
Oro;Azul;01/01/2026;B29163272;Cromados…;2449686;608,59;21/12/2025;22/06/2026;87;45,86;1,05;6,39;67,45;50,0;3,25;33,95;=G438*(L438/100)*(O438/100);=G438*(K438/360/100)*J438*(O438/100);=P438-R438+Q438-S438
Oro;Azul;01/01/2026;B74401988;Cajas Ferru…;2343215;978,78;08/12/2025;09/02/2026;66;32,18;2,18;21,34;57,74;70,0;14,8;40,41;=G439*(L439/100)*(O439/100);=G439*(K439/360/100)*J439*(O439/100);=P439-R439+Q439-S439
Oro;Azul;01/01/2026;A62809818;Aleaciones…;3956405;3839,0;19/12/2025;24/05/2026;27;37,41;0,97;37,24;107,71;30,0;11,43;32,05;=G440*(L440/100)*(O440/100);=G440*(K440/360/100)*J440*(O440/100);=P440-R440+Q440-S440
Oro;Azul;01/01/2026;A81058085;Cárnicos Pr…;4895462;264,76;18/12/2025;04/03/2026;60;43,43;0,81;2,14;19,16;60,0;1,48;11,23;=G441*(L441/100)*(O441/100);=G441*(K441/360/100)*J441*(O441/100);=P441-R441+Q441-S441
Oro;Azul;01/01/2026;A05454986;Elastómero…;2173894;9165,63;03/12/2025;12/01/2026;49;33,4;2,26;207,14;416,68;20,0;41,73;83,5;=G442*(L442/100)*(O442/100);=G442*(K442/360/100)*J442*(O442/100);=P442-R442+Q442-S442
Oro;Azul;01/01/2026;A82884172;Cojinetes A…;3392239;628,47;24/12/2025;16/03/2026;56;49,23;2,13;13,39;48,13;50,0;6,84;24,02;=G443*(L443/100)*(O443/100);=G443*(K443/360/100)*J443*(O443/100);=P443-R443+Q443-S443
Oro;Azul;01/01/2026;B17050627;Reductores…;4077477;2072,68;14/12/2025;07/05/2026;75;11,55;0,72;14,92;49,87;20,0;2,83;9,86;=G444*(L444/100)*(O444/100);=G444*(K444/360/100)*J444*(O444/100);=P444-R444+Q444-S444
Oro;Azul;01/01/2026;A07912612;Prótesis Bi…;2121717;8727,72;18/12/2025;01/02/2026;12;27,33;2,55;222,56;79,51;70,0;155,98;55,88;=G445*(L445/100)*(O445/100);=G445*(K445/360/100)*J445*(O445/100);=P445-R445+Q445-S445
Oro;Azul;01/01/2026;B34972740;Vidrios Min…;2140988;661,33;02/12/2025;18/03/2026;36;36,11;1,63;10,78;23,88;60,0;6,32;14,15;=G446*(L446/100)*(O446/100);=G446*(K446/360/100)*J446*(O446/100);=P446-R446+Q446-S446
Oro;Azul;01/01/2026;A81893948;Tejas Auto…;3862690;9611,13;12/12/2025;23/03/2026;29;43,71;0,68;65,36;338,42;70,0;45,53;236,82;=G447*(L447/100)*(O447/100);=G447*(K447/360/100)*J447*(O447/100);=P447-R447+Q447-S447
Oro;Azul;01/01/2026;A12373125;Tejas Com…;2689803;854,3;11/12/2025;18/02/2026;64;38,65;2,4;20,5;58,7;60,0;12,37;35,34;=G448*(L448/100)*(O448/100);=G448*(K448/360/100)*J448*(O448/100);=P448-R448+Q448-S448
Oro;Azul;01/01/2026;A57758453;Cereales A…;4303995;546,65;18/12/2025;04/04/2026;31;10,79;0,65;3,55;5,08;70,0;2,53;3,7;=G449*(L449/100)*(O449/100);=G449*(K449/360/100)*J449*(O449/100);=P449-R449+Q449-S449
Oro;Azul;01/01/2026;B60402626;Emulsiones…;3086435;763,95;10/12/2025;17/04/2026;89;38,85;2,53;19,33;73,37;50,0;9,48;36,4;=G450*(L450/100)*(O450/100);=G450*(K450/360/100)*J450*(O450/100);=P450-R450+Q450-S450
Oro;Azul;01/01/2026;A07044032;Fluoruros A…;2051129;1792,51;21/12/2025;06/02/2026;74;15,42;1,2;21,51;56,82;30,0;6,55;16,89;=G451*(L451/100)*(O451/100);=G451*(K451/360/100)*J451*(O451/100);=P451-R451+Q451-S451
Oro;Azul;01/01/2026;A60846028;Transforma…;1802828;277,28;16/12/2025;18/04/2026;39;41,67;2,21;6,13;12,52;60,0;3,8;7,42;=G452*(L452/100)*(O452/100);=G452*(K452/360/100)*J452*(O452/100);=P452-R452+Q452-S452
Oro;Azul;01/01/2026;A59487122;Biomasas…;3236919;5069,99;02/12/2025;05/06/2026;65;10,64;0,86;43,6;97,4;30,0;12,9;29,0;=G453*(L453/100)*(O453/100);=G453*(K453/360/100)*J453*(O453/100);=P453-R453+Q453-S453
Oro;Azul;01/01/2026;B53668074;Filamentos…;2253914;977,93;03/12/2025;16/05/2026;64;21,59;2,28;22,3;37,54;20,0;4,63;7,57;=G454*(L454/100)*(O454/100);=G454*(K454/360/100)*J454*(O454/100);=P454-R454+Q454-S454
Oro;Azul;01/01/2026;B39178717;Pavimentos…;4051937;8085,59;25/12/2025;17/04/2026;37;16,6;2,18;176,27;137,95;50,0;88,43;68,88;=G455*(L455/100)*(O455/100);=G455*(K455/360/100)*J455*(O455/100);=P455-R455+Q455-S455
Oro;Azul;01/01/2026;B98336942;Azúcares G…;2569708;5170,6;03/12/2025;03/01/2026;41;49,6;1,54;79,63;292,08;50,0;40,09;145,86;=G456*(L456/100)*(O456/100);=G456*(K456/360/100)*J456*(O456/100);=P456-R456+Q456-S456
Oro;Azul;01/01/2026;B80388927;Acumulado…;2825199;739,96;12/12/2025;10/05/2026;61;40,88;2,55;18,87;51,26;50,0;9,52;25,47;=G457*(L457/100)*(O457/100);=G457*(K457/360/100)*J457*(O457/100);=P457-R457+Q457-S457
Oro;Azul;01/01/2026;B44194915;Siliconas C…;2439264;3290,57;13/12/2025;04/03/2026;34;48,35;1,21;39,82;150,26;30,0;12,05;45,24;=G458*(L458/100)*(O458/100);=G458*(K458/360/100)*J458*(O458/100);=P458-R458+Q458-S458
Oro;Azul;01/01/2026;B23370540;Fertilizante…;1201242;7559,79;03/12/2025;15/04/2026;49;41,92;2,14;161,78;431,34;30,0;48,51;129,22;=G459*(L459/100)*(O459/100);=G459*(K459/360/100)*J459*(O459/100);=P459-R459+Q459-S459
Oro;Azul;01/01/2026;B20491298;Perfiles Ibé…;1295032;728,72;25/12/2025;01/03/2026;40;41,41;2,35;17,12;33,53;20,0;3,49;6,49;=G460*(L460/100)*(O460/100);=G460*(K460/360/100)*J460*(O460/100);=P460-R460+Q460-S460
